tipo,artista,genero,nombre,año,id
cancion,Dayseeker,metal,Burial Plot,2019,3ZNBfFhZ10MrpedOl7b2p8
cancion,Battle Beast,metal,Eden,2019,68sLf8iqi43JZVw3eOdzwy
cancion,In Flames,metal,I Am Above,2019,2t1G0rDxUY9zjML3f5mObb
cancion,In Flames,metal,Stay with Me,2019,6G7KraD6OUZ8lSMfgjiPr5
cancion,Ghostemane,metal,To Whom It May Concern,2019,6LsMmm02qu6SOmp9JeaIyC
cancion,Ghostemane,metal,I duckinf hatw you,2019,6LHhaWs0HzuPhflDWiVtp1
cancion,Beast In Black,metal,Die By The Blade,2019,53h1ZSLWi8hVWF9DWKNXVh
cancion,Beast In Black,metal,Sweet True Lies,2019,2cyJkqB2OYHwWWvKGtrJ0r
cancion,Beast In Black,metal,From Hell With Love,2019,3iKSyNDGzJ3FcjXoDKqehS
cancion,I Prevail,metal,Hurricane,2019,2GFwwTIVLjnOrtP7m9luHC
cancion,I Prevail,metal,Gasoline,2019,6Q1m1GyNxyOwZ2ud3p7XoS
cancion,I Prevail,metal,Bow Down,2019,5qD3Qv8Wu3r5uRD0DahcZy
cancion,Lil Darkie,metal,HOLOCAUST,2019,0HWjg2QtUEw6W6khLQ2rvc
cancion,Lil Darkie,metal,when the world end,2019,181ez25DOmzsYfFtyHNK1x
cancion,Lil Darkie,metal,GENOCIDE,2019,68Y3zzmt2XxzheQVGbbJt4
cancion,Lil Darkie,metal,2K FREESTYLE,2019,2r9FDOcIFAA81EuvaOpuIk
cancion,Within Temptation,metal,The Reckoning,2019,6XnPopwCZ6odHVVqMsllL5
cancion,Killswitch Engage,metal,The Signal Fire,2019,5kP32cKaf8ln4PSoY6sD13
cancion,STARSET,metal,TRIALS,2019,23wrmyJ1S2sjeh2dFN5P9k
cancion,Slaughter to Prevail,metal,Demolisher,2019,3qCsbEofGjZGRkXaJhLUxw
cancion,Slaughter to Prevail,metal,Bratva,2019,2PIyfs1wqwjsOOnlYCUk2t
cancion,Slaughter to Prevail,metal,Baba Yaga,2019,6cxLPEWRnOa3nKG2cENN4U
cancion,Eluveitie,metal,Ambiramus,2019,4wxm46qMm1P7JH1ivm1BQ2
cancion,ZillaKami,metal,DRAINO (feat. Denzel Curry),2019,5hOnCHMwQdXOd4qfAWEhKP
cancion,Serj Tankian,metal,The Rains of Castamere,2019,0CHvs1UmxA90B2apIpbWCC
cancion,Amon Amarth,metal,Shield Wall,2019,0gU58a8WjPaEG3Dt56i4Fr
cancion,Amon Amarth,metal,Raven's Flight,2019,1I0bU6iuH1Ct9qikfDZyJV
cancion,Avantasia,metal,Moonglow,2019,1fKaObKEtnVZrnhcqqLKAx
cancion,DragonForce,metal,My Heart Will Go On,2019,6mW8R3ISA12gqlZVevDGAh
cancion,Ramirez,metal,P.O.P.,2019,5CAmIYoqF6UWGmMfhh4epI
cancion,Ramirez,metal,The Boys Are Back In Town,2019,4Mqfhqtb5WmondLWYsCCrz
cancion,Ramirez,metal,2 Step Stevie (R.L.P.),2019,3oCE8id70ZKZI5yGC78MNX
cancion,Alien Ant Farm,metal,Smooth Criminal - Re-Recorded - LX Xander Remix,2019,3RkCTajoYGFs1v7739W4SM
cancion,Bad Wolves,metal,Killing Me Slowly,2019,5RBWMYMSe6ihNb0hC8ro8v
cancion,Bad Wolves,metal,Sober,2019,4fqmCurSlIJRhPlCjPqGhK
cancion,Bad Wolves,metal,Learn To Walk Again,2019,7hNxx6bokdjR2GDBxrgLGO
cancion,Accept,metal,Life's a Bitch,2019,1KyA5lXW7cAgMLwxRdVAu3
cancion,Celtian,metal,En Tierra de Hadas,2019,6mII4G0kzbtic4I2ufv6ja
cancion,Celtian,metal,Tu Hechizo,2019,1Os9JOALbCCM6oWOSVUWuB
cancion,Celtian,metal,Niamh,2019,39IWWEcrnQ17pHnKSTLufJ
cancion,Celtian,metal,La Musa del Bosque,2019,3qRbJ2898ixSz7fhrmjGLU
cancion,Celtian,metal,El Mar Sabe Tu Nombre,2019,258IxIs386K31QshClmL3f
cancion,Celtian,metal,Mirada de Fuego,2019,2YDzwRpsPKVoa6QUP0FELP
cancion,As I Lay Dying,metal,My Own Grave,2019,26ANXDR5NMNiSZG657PPd7
cancion,As I Lay Dying,metal,Blinded,2019,3YmOoiPX2TlZmeTuQQs7xu
cancion,As I Lay Dying,metal,Shaped By Fire,2019,2BH57oJ5d8H4uEUwRXAJaB
cancion,Wind Rose,metal,Diggy Diggy Hole,2019,0FDY2EHOv32kUoqplU1hdY
cancion,Wind Rose,metal,Mine Mine Mine!,2019,2dDCZgcFGl9yj3ZEmaQM6x
cancion,Wind Rose,metal,Drunken Dwarves,2019,4qxK1lnNoYm1kevG69mhHU
cancion,Nevertel,metal,No Reverse,2019,59PH8KgEIhxQYFcr7zDZ03
cancion,Children Of Bodom,metal,Under Grass and Clover,2019,5QxK0PWees3VUjyENudmVY
cancion,Lindemann,metal,Steh auf,2019,2cwwUYTPOEfz0pam6tiVZz
cancion,Lindemann,metal,Platz Eins,2019,4kF5GADt85FeD8Y26RRyLY
cancion,Lindemann,metal,Ich weiß es nicht,2019,22NDkUPSCwVbC3qtTV5JdA
cancion,Lindemann,metal,Knebel,2019,1C1MRQAQSuYWXJKziMZWoR
cancion,Lindemann,metal,Allesfresser,2019,69InBLmrz7Cu0jBJk1dAgw
cancion,Lindemann,metal,Blut,2019,5Q3qJECYqYs2ROryex8ZFi
cancion,Lindemann,metal,Frau & Mann,2019,3TUBcFD2zioMC1jt6L8ILn
cancion,The Devil Wears Prada,metal,Chemical,2019,4mGHzFvAiRCSOPIpjLvf80
cancion,Savage Ga$p,metal,Tunnel of Love,2019,5VUQOqQmadEMFHf9PJneyK
cancion,Germ,metal,AWKWARD CAR DRIVE,2019,3aEDTqPcVXDiuKXaedAZgx
cancion,The Word Alive,metal,Someone You Loved,2019,6TeB7j56k4AbELOl3G4zfj
cancion,Imminence,metal,Infectious,2019,7Aq4xs7pcJzKHczATqmiOY
cancion,Imminence,metal,Erase,2019,68OfR28SM9D06I3UfGC2p9
cancion,Bad Omens,metal,Limits,2020,20eY1iHCeGknUmolCjYFoG
cancion,Motionless In White,metal,Somebody Told Me,2020,1KF6uW84ksAUlTMy08gP1R
cancion,Five Finger Death Punch,metal,A Little Bit Off,2020,6GqqGv8frU7kqzXkm2rewI
cancion,Saurom,metal,Cuando Nadie Nos Ve,2020,6KwgosWpslhmwlRRcRRqiB
cancion,Saurom,metal,La Hija De Las Estrellas,2020,2vPuZGuNUsR89mL2p3rQBc
cancion,Saurom,metal,Reina De Mis Sueños,2020,5HY4O3rE2r5WH6pYZWs9mi
cancion,Saurom,metal,El Lazarillo De Tormes,2020,3ZoTZ4D7ruWZLKoSoMsJra
cancion,Hoobastank,metal,The Reason - Acoustic Version,2020,3rH8cmK0vjnyw9bZdwGkgT
cancion,Ozzy Osbourne,metal,Crazy Train,2020,7ACxUo21jtTHzy7ZEV56vU
cancion,Ozzy Osbourne,metal,Mr. Crowley,2020,2ov8L95QD25TLpZAZPYWXL
cancion,Bring Me The Horizon,metal,Kingslayer (feat. BABYMETAL),2020,7CAbF0By0Fpnbiu6Xn5ZF7
cancion,Trivium,metal,Catastrophist,2020,3fnqNxjN7o0tJe7zOQZV68
cancion,Lamb of God,metal,Memento Mori,2020,5I29F9GR0OkaU1nuxp9hU8
cancion,Ghostemane,metal,Fed Up,2020,0jo5prwbvwPHGaQFjbvGqu
cancion,Lil Darkie,metal,i can see clearly,2020,1A40cWbsF9yQskTD8U6Ci5
cancion,Lil Darkie,metal,banana pie,2020,6IgAuxdOXqoDzRTWAAK2uJ
cancion,Lil Darkie,metal,rap music,2020,3Zz4BKWJamsN9Cq8NekyfM
cancion,Apocalyptica,metal,Live or Die (feat. Joakim Brodén),2020,2tSyGmqhFvYongMdFaQNe3
cancion,ZillaKami,metal,YELLOW PISS,2020,0NFCrBf6tnaDTZ5xOWjHCI
cancion,All Them Witches,metal,41,2020,32fkbMi7XlY85c9AGXyvhl
cancion,All Them Witches,metal,The Children of Coyote Woman,2020,5XktK7gsQ6RkbtWdNdS6l1
cancion,All Them Witches,metal,Enemy of My Enemy,2020,2v4X6AqCiHK2jQFBgaOtbu
cancion,Machine Head,metal,Circle The Drain,2020,61nq0jg2PYWxUUiarofGBI
cancion,Amaranthe,metal,Archangel,2020,63aGgWIoGfl3wxykzje8eJ
cancion,Amaranthe,metal,Viral,2020,23nQ0OXajph2n9yzYjP7Hs
cancion,Amaranthe,metal,Fearless,2020,3nOOZwg5oYZQI86kPeEYrS
cancion,Amaranthe,metal,Strong,2020,4OYa2PXcdFhsg3SGkevSjl
cancion,Amaranthe,metal,Crystalline,2020,6OIcWAgtVxlePupuM8sJvM
cancion,Brothers of Metal,metal,Kaunaz Dagaz,2020,313f3J4lGMA0irUrWaUXUh
cancion,Brothers of Metal,metal,Ride of the Valkyries,2020,1npDycvcBm6bTnaajiTv3X
cancion,Brothers of Metal,metal,Njord,2020,3z3NxilFXnpdwl2zBhENmB
cancion,Brothers of Metal,metal,Brothers Unite,2020,0Hg6cD0VepM1bnjl0lObQ3
cancion,Brothers of Metal,metal,Powersnake,2020,6FUXgvzbMrMCzAuYGIiGIl
cancion,KXLLSWXTCH,metal,EXORCIST,2020,6qwEeAl6Cl32odNr2GIMjm
cancion,Our Last Night,metal,hot girl bummer,2020,1GIofMbTz83fXqNrEuf4bA
cancion,Ramirez,metal,The fo Five,2020,0p2GWx4qFzfq9UWd0SrODU
cancion,Ramirez,metal,Hunnids,2020,6sMPT2noNLupVVqJF4YKtn
cancion,Lèpoka,metal,Contra Viento y Marea,2020,2yDkReUeTjk9AT6oPWV55Q
cancion,Lèpoka,metal,El Baile de los Caídos,2020,5K5t5MIn1ezm9ujYjBFHaB
cancion,Lèpoka,metal,Seguimos en Pie,2020,3BVdbbFSuhVBHsvCgqCSTx
cancion,Lèpoka,metal,Sombra de Libertad,2020,7F13YuuO4M7pq4gXwjuibk
cancion,Def Con Dos,metal,Gilipollas no tiene traducción,2020,5owehtMsbmwM4C6Uf7wBOj
cancion,Kreator,metal,666 - World Divided,2020,2OsCkXO8524Qxwe1pR3eAb
cancion,Currents,metal,Better Days,2020,1BqzzWlA868p8J5VIbp50A
cancion,Currents,metal,Let Me Leave,2020,4xDcGgOzoQq5Jrfa2gkY03
cancion,Currents,metal,Kill the Ache,2020,1zNBVe8QG37iPLLQHlUS2u
cancion,Currents,metal,Monsters,2020,0FnNvh5Azabpbfb7xSmZpj
cancion,Currents,metal,How I Fall Apart,2020,1NCEL0MGmUXyM4jghQj9IG
cancion,Polaris,metal,All of This Is Fleeting,2020,6V5RvNdSqdEDshRKhsiCEH
cancion,Polaris,metal,Masochist,2020,2a05MFdR1vtm8QVKFs1SGn
cancion,Polaris,metal,Hypermania,2020,1bmDf8qcqTcwAgWKpFIF8K
cancion,Polaris,metal,Pray for Rain,2020,3rJgVV3jjhFQc5CumVMsaT
cancion,Polaris,metal,Martyr (Waves),2020,4bB7Gj1dssw0MYDb7zj1Kg
cancion,Diggy Graves,metal,Cute Girl,2020,25ma7elpenWbsG9ZrNgCLb
cancion,Orbit Culture,metal,North Star of Nija,2020,1AdG8H4pLIROxnQ3KxSvfx
cancion,Fit For A King,metal,Breaking the Mirror,2020,3Ud5fGp3UMKupCoy7SGnOn
cancion,Saliva Grey,metal,Gimme a Second,2020,6Dg1VW25HQVh6dDPm3WGH0
cancion,Saliva Grey,metal,Skull Crack,2020,4zs7BkgTygrYgCazTjDdoR
cancion,Savage Ga$p,metal,E-GIRLS ARE RUINING MY LIFE!,2020,7bCfHiRcfUjG0YVVNUL7Ve
cancion,From Ashes to New,metal,Panic,2020,7mUaGkK1gMEuo3IUWCqF0P
cancion,From Ashes to New,metal,Scars that I'm Hiding,2020,0hIrlDHawGdEw12lBSOWlP
cancion,The HU,metal,Wolf Totem,2020,7LSn5it9bQhJqyfEq1PM3l
cancion,The HU,metal,Yuve Yuve Yu,2020,3yBr5dRJAbjppfxZg3OUWZ
cancion,The HU,metal,Wolf Totem (feat. Jacoby Shaddix of Papa Roach),2020,39ki02XRiCpXJMGKU8CqDJ
cancion,The HU,metal,Sad But True,2020,5NyTF2VgN2NCTWs248WAHM
cancion,The HU,metal,"Sugaan Essena - Original Music from ""Star Wars Jedi: Fallen Order""",2020,4hArxLcGoeEMYHzqfgffT4
cancion,The HU,metal,Yuve Yuve Yu (feat. From Ashes to New),2020,6Mo6gPY1ci7oU20Zg1ew5l
cancion,The HU,metal,The Great Chinggis Khaan,2020,01fGofO0g4WxuAF4Ue9cvl
cancion,The HU,metal,Song of Women (feat. Lzzy Hale of Halestorm),2020,1OZ2eE4InmLDhl5KVG002w
cancion,The Amity Affliction,metal,Soak Me in Bleach,2020,3JlRQ9MjDGR67bqnvnfbem
cancion,CORPSE,metal,E-GIRLS ARE RUINING MY LIFE!,2020,7bCfHiRcfUjG0YVVNUL7Ve
cancion,CORPSE,metal,Miss YOU!,2020,3pXVmZh293nWtqxildz9jf
cancion,The Word Alive,metal,NO WAY OUT,2020,7oib44NmCMvGNWnDDJjv5C
cancion,Dynazty,metal,Heartless Madness,2020,4QaxyJsbo5AR3bnEB7ko8h
cancion,Dynazty,metal,Presence of Mind,2020,59S8Ygd3NlTfadqCyBiKDz
cancion,Dynazty,metal,Waterfall,2020,4vdcD3AH3bhRN5nJVYZVsF
cancion,Dynazty,metal,Paradise of the Architect,2020,7hqs3ETKRmNqS755z3a3S9
cancion,HAARPER,metal,The Alchemist,2020,1A2EHsaElnVL6Mc4apEY0v
cancion,HAARPER,metal,Wtf U Mean (feat. Freddie Dredd),2020,4E2SrUpRFBtDWMKlWvceta
cancion,HAARPER,metal,Bungee Gum,2020,1KUdAOiViMZeSQKYCkGeUv
cancion,HAARPER,metal,Drop It Like It's Hot!,2020,3T4N6wohtfOJN4okuvHiWT
cancion,HAARPER,metal,Archon,2020,00uqoS2etum2Kc0THySQwx
cancion,Erick the Architect,metal,Let It Go,2020,7c9T1m1RrtAWopKQVvFC3D
cancion,Erick the Architect,metal,Afterlife,2020,42dLRNmTqdwPZIiG0NRBWH
cancion,Motörhead,metal,Hellraiser - 30th Anniversary Edition,2021,0BW3ImhGyAdbM62rHPyNNB
cancion,Sleep Token,metal,Alkaline,2021,0B4YX3OMtZSmPm9KpiZKl2
cancion,Metallica,metal,Enter Sandman - Remastered 2021,2021,3DwQ7AH3xGD9h65ezslm6q
cancion,Metallica,metal,Nothing Else Matters - Remastered 2021,2021,6QAsrXPnMSXIbV0yEJHlEX
cancion,Metallica,metal,The Unforgiven - Remastered 2021,2021,5lqyqPU3JkpCbUbLmTVQPW
cancion,Metallica,metal,Sad But True - Remastered 2021,2021,5ltXoDLlI0rFZAmOXbAp5T
cancion,Beast In Black,metal,One Night In Tokyo,2021,2TZtQt10Ajm3wB4MoqluZj
cancion,Beast In Black,metal,Moonlight Rendezvous,2021,6P5Ma1HFYDsgOpLaGu6Jkz
cancion,Beast In Black,metal,They Don't Care About Us,2021,4cjWVc72Lp9wkwm73AtXNf
cancion,Ice Nine Kills,metal,Hip To Be Scared [Feat. Jacoby Shaddix],2021,1tBghD5Z8rBeN7eHDXLamy
cancion,Ice Nine Kills,metal,Rainy Day,2021,3AkCkuC8LuRFEnvyKBQUOg
cancion,Ice Nine Kills,metal,The Shower Scene,2021,0sZ7125n1GTxvrq0anThNy
cancion,Ice Nine Kills,metal,Funeral Derangements,2021,1m2kn7VbKCD7jKaDq975SQ
cancion,Powerwolf,metal,Dancing with the Dead,2021,1XyaC0j83whAn7Cpv66Duq
cancion,Spiritbox,metal,Circle With Me,2021,3FI0iAAAjmR31xpZEwbdys
cancion,Spiritbox,metal,Sun Killer,2021,0qZ03ABKZsGbGhvh1zbbil
cancion,Spiritbox,metal,Hurt You,2021,6Pd8HUW71iIjalkxJbo8FP
cancion,Spiritbox,metal,Holy Roller,2021,1LLiDI21J4WWlmqk7zsm9v
cancion,Gojira,metal,Amazonia,2021,1GWtUkDQk7XC35r7kTPfqx
cancion,Gojira,metal,Another World,2021,7cRGgrQ9eg8V8A4FsSj020
cancion,A Day To Remember,metal,Resentment,2021,2yvIw3QVg06yAZkRiLTYP3
cancion,Architects,metal,Animals,2021,5ofoB8PFmocBXFBEWVb6Vz
cancion,WWE,metal,WWE: Head of the Table (Roman Reigns),2021,6uDbAF84weCrivI4T0QXbx
cancion,Angelus Apatrida,metal,Indoctrinate,2021,6NAXXJJ8TUT7lIcRa0vCjh
cancion,Angelus Apatrida,metal,We Stand Alone,2021,4lNksX77bs7kU9qNMjUvzP
cancion,Angelus Apatrida,metal,Bleed the Crown,2021,6SHNRR0BXlHLlah8B4PRFk
cancion,Peyton Parrish,metal,Valhalla Calling,2021,48cCKMyLZJrpKLkMyco1XX
cancion,Peyton Parrish,metal,Ragnarök,2021,49tStuWJSV3ZqGqy3SwHtE
cancion,Peyton Parrish,metal,My Mother Told Me,2021,5gLpCl0yle8f2C1YECQq0x
cancion,Peyton Parrish,metal,For Honor,2021,1sJQKBdtvKjfvXdQ6ohD63
cancion,ZillaKami,metal,Black Cats,2021,6OfnUW7ojHMgfubWVOeCkN
cancion,ZillaKami,metal,Not Worth It,2021,1XLRbmOA8GbWDVQhAt2JQK
cancion,ZillaKami,metal,Space Cowboy,2021,1Ndx4AI3Bco1Ewc84OrOQP
cancion,ZillaKami,metal,Bleach (feat. Denzel Curry),2021,09QvHJHDHbuptkaalGchss
cancion,ZillaKami,metal,Hello,2021,2iNSx5l04bCKlOewBMeIim
cancion,Lorna Shore,metal,To the Hellfire,2021,0O26gtfjuscAOnQobjNPPL
cancion,Lorna Shore,metal,Of the Abyss,2021,3wzAXBZ6mhuYEzf2IJAbDc
cancion,Epica,metal,Abyss of Time - Countdown to Singularity -,2021,627pEZNVSQ3iUyvOoxXVUw
cancion,Epica,metal,The Skeleton Key,2021,6IVKiq8Xxhvg03MUtu5smv
cancion,KXLLSWXTCH,metal,WASTE,2021,4NgherJDfCXWBZBYheM4jK
cancion,KXLLSWXTCH,metal,LIGHTS OUT,2021,4lFp9RYuggXl9CNyaxBtgh
cancion,KXLLSWXTCH,metal,YASOPP,2021,5MLlfYP9uZUGqsaPtUAVQe
cancion,Our Last Night,metal,Astronaut In The Ocean,2021,1rxXRF3mvXTDrrqNCmOovS
cancion,Our Last Night,metal,you broke me first,2021,7gAfY8Y5aBrsAfNaejxXMY
cancion,Mastodon,metal,Teardrinker,2021,7z7A9g6N2prBVa0baThmGq
cancion,Mastodon,metal,More Than I Could Chew,2021,50cqylMZEIcdJu3XDm1Tro
cancion,The Pretty Reckless,metal,Death by Rock and Roll,2021,18DJQsejI5e1ZwO2wyuP2g
cancion,Accept,metal,The Best Is yet to Come,2021,0ojGXbSAH6INkZX24Kfs2u
cancion,Celtian,metal,Magia de Luna,2021,4iaBiChmN6DiuNiEmmsF94
cancion,Celtian,metal,La Hija De Las Estrellas,2021,3T3WRjAFFKgw7Cb3hsCL5A
cancion,Nevertel,metal,everything in my mind,2021,07gPDviT2OdBj40dxqMmjO
cancion,Nevertel,metal,back on me,2021,117bZk1Y2LfrD9BDgj3a0I
cancion,LANDMVRKS,metal,Lost in a Wave,2021,6Hye4TXeYUXzU0tWofYdhC
cancion,LANDMVRKS,metal,Rainfall,2021,34S2KbHCLPWHmyhl6Frs0F
cancion,Saliva Grey,metal,Two Twelve Subwoofer,2021,19s8VwWhFb73CmkSkfSTCC
cancion,Saliva Grey,metal,Moonwok,2021,1fBiJCg13AJ3EiD9sHs957
cancion,Saliva Grey,metal,Butta Knife,2021,7ElsSFSmKwQ1zsGQHnMj8c
cancion,Saliva Grey,metal,The Dog Pound,2021,1t7WLp1CuyYwMGQNEajhC0
cancion,Saliva Grey,metal,Self Sabotage,2021,2hfbjdEoMoLg2KmqxwpYR2
cancion,CORPSE,metal,HOT DEMON B!TCHES NEAR U ! ! !,2021,7v4pPS4A7NgY7bxFA3Etv3
cancion,CORPSE,metal,DAYWALKER! (feat. CORPSE),2021,2NnJpRXIlx35Vij3bPZO0h
cancion,Caskets,metal,Glass Heart,2021,1nxbn0COjeyH7MQZ27T3CR
cancion,Caskets,metal,Lost in Echoes,2021,13YWByXibBltt3T5u3IcT7
cancion,Caskets,metal,Drowned in Emotion,2021,5nxcR7W60CU3cvmGX1jBzQ
cancion,Caskets,metal,Hold Me Now,2021,0JWpbl3Ppr71ONy6VDP5vu
cancion,Caskets,metal,Nothing to Hide,2021,1XlKHZ3SkYa7Ea0fQBpjHv
cancion,Imminence,metal,Temptation,2021,53QkoELbY2Vzzb4EMkFJOB
cancion,Erick the Architect,metal,I Can't Lose,2021,17sIAP86GewFcJyKyrq0gb
cancion,Erick the Architect,metal,Skinny Ramen Freestyle,2021,439EmunDAlipjDuejCQDjQ
cancion,Salduie,metal,Ataecina,2021,5foXnLXf4MOO2u74trb4Tu
cancion,Bad Omens,metal,Just Pretend,2022,31rneVrsMC6jefCoDyQKam
cancion,Bad Omens,metal,THE DEATH OF PEACE OF MIND,2022,4otwFzkVBdVNTBu7gxJA4A
cancion,Bad Omens,metal,Like A Villain,2022,7h2EZbGSzzIGgAFzJXHz99
cancion,Bad Omens,metal,Nowhere To Go,2022,7CFb7ZKNFYe7jXYEZzE8Sy
cancion,Bad Omens,metal,The Grey,2022,4R6Rh75hGceh7bymGlL81D
cancion,Motionless In White,metal,Masterpiece,2022,3c9kVsKF68xMzlS0NikVn3
cancion,Motionless In White,metal,Sign Of Life,2022,73QoCfWJJWbRYmm5nCH5Y2
cancion,Motionless In White,metal,Slaughterhouse (feat. Bryan Garris),2022,2ClgEn1FZxchrqRZ04JZzj
cancion,Motörhead,metal,Killed by Death,2022,2XvVueul226rT8g4DQuKSK
cancion,Five Finger Death Punch,metal,Welcome To The Circus,2022,1linrfCmITmQHs4enAxTUY
cancion,Shinedown,metal,A Symptom Of Being Human,2022,7xOB82ELg70RoIM3mMTkt4
cancion,Sabaton,metal,Stormtroopers,2022,7cUHFTxJhxtZ5tpY34SMRw
